2023-06-06 06:14:54.751672|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2023-06-06 10:55:29.149016|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.185781|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.185781|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.188812|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.188812|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.234121|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.234121|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.247757|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.247757|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.252781|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.253758|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.267842|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.267842|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.287940|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.287940|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.308022|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.308022|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.315696|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.316676|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.332746|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.332746|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.348108|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.349106|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.386073|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.389067|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.389067|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.408849|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.408849|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.409860|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.428525|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.428525|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.429526|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.429526|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.447437|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.447437|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.450420|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.450420|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.469373|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.470147|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.470147|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.470147|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.480535|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.481509|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.488873|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.488873|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.501628|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.501628|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.521647|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.521647|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.522673|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.522673|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.541961|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.541961|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.554091|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.554091|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.562630|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.562630|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.589143|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.590143|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.590143|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.590143|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.590143|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.622339|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.623847|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.623847|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.623847|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.623847|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.643029|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.643029|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.652869|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.663950|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.663950|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.668093|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.669090|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.683866|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.684834|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.713201|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.714201|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.717734|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.717734|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.748820|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.748820|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.762114|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.762114|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.765386|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.765386|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.767370|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.767370|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.785669|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.785669|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.803889|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.803889|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.818930|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.818930|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.826158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.826158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.832177|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.833163|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.846303|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.846303|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.867151|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.867151|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.887122|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.887122|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.907832|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.907832|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.907832|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.907832|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.907832|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.927401|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.928385|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.941689|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.942685|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.948203|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.079165|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.079165|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.090749|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.090749|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.115646|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.115646|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.150192|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.150192|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.219310|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.219310|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.251594|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.285636|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.285636|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.344653|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.344653|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.364622|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.364622|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.385310|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.385310|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.405069|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.405069|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.426074|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.426074|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.427098|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.427098|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.459332|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.460181|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.465738|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.466763|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.486315|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.486315|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.491318|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.492316|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.492316|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.492316|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.507066|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.507066|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.547937|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.547937|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.563930|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.563930|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.588339|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.588339|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.597090|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.597090|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.608301|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.608301|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.628640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.628640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.666146|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.667169|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.669178|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.669178|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.696590|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.697589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.697589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.697589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.697589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.709454|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.710425|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.730235|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.730235|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.750625|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.750625|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.761221|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.761221|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.770651|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.770651|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.781623|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.781623|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.821728|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.821728|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.862417|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.923680|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.923680|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.964055|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.964055|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.984680|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:30.984680|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.004542|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.004542|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.045913|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.045913|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.065620|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.065620|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.106254|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.106254|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.126663|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.126663|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.146912|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.146912|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.167541|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.167541|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.187155|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.187155|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.228720|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.228720|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.269264|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.269264|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.309896|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.309896|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.329852|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.329852|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.349729|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.350726|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.390254|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.391256|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.401484|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.441639|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.441639|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.481748|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.481748|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.501963|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.501963|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.522589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.522589|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.542721|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.542721|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.563789|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.563789|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.583666|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.583666|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.604726|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.604726|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.624873|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.624873|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.644687|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.644687|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.665083|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.665083|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.704935|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.705919|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.726418|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.726673|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.730247|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.766710|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.766710|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.786307|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:31.806947|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
