2023-06-06 06:14:56.894939|INFO    |VirtualServerBase|1  |listening on 0.0.0.0:9987, [::]:9987
2023-06-06 06:23:35.439449|INFO    |VirtualServer |1  |permission 'i_channel_description_view_power'(id:143) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.439449|INFO    |VirtualServer |1  |permission 'b_client_permissionoverview_view'(id:192) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.440448|INFO    |VirtualServer |1  |permission 'b_client_permissionoverview_own'(id:193) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.440448|INFO    |VirtualServer |1  |permission 'b_client_remoteaddress_view'(id:194) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.440448|INFO    |VirtualServer |1  |permission 'i_client_serverquery_view_power'(id:195) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.440448|INFO    |VirtualServer |1  |permission 'i_client_needed_serverquery_view_power'(id:196) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.441448|INFO    |VirtualServer |1  |permission 'i_client_needed_complain_power'(id:207) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.441448|INFO    |VirtualServer |1  |permission 'i_client_needed_ban_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.441448|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_server_power'(id:199) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.441448|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:201) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.441448|INFO    |VirtualServer |1  |permission 'i_group_modify_power'(id:164) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.447975|INFO    |VirtualServer |1  |permission 'i_permission_modify_power'(id:170) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.448975|INFO    |VirtualServer |1  |permission 'i_client_permission_modify_power'(id:174) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.448975|INFO    |VirtualServer |1  |permission 'i_client_needed_permission_modify_power'(id:175) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.448975|INFO    |VirtualServer |1  |permission 'b_virtualserver_connectioninfo_view'(id:26) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.449975|INFO    |VirtualServer |1  |permission 'i_channel_modify_power'(id:124) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.449975|INFO    |VirtualServer |1  |permission 'b_client_complain_list'(id:208) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.449975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_whisper_power'(id:32994) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.450975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_whisper_power'(id:32995) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.450975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_delete_power'(id:32901) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.450975|INFO    |VirtualServer |1  |permission 'i_channel_permission_modify_power'(id:85) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.450975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_permission_modify_power'(id:32854) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.451975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_sort_id'(id:32919) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.451975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_show_name_in_tree'(id:32920) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.451975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_id'(id:32913) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.451975|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:205) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.452975|INFO    |VirtualServer |1  |permission 'b_client_skip_channelgroup_permissions'(id:181) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.452975|INFO    |VirtualServer |1  |permission 'b_virtualserver_join_ignore_password'(id:46) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.453481|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_name'(id:52) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.453481|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_nickname'(id:80) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.454490|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_welcomemessage'(id:53) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.454490|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_password'(id:56) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.454490|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_icon_id'(id:74) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.455496|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_weblist'(id:75) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.455496|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_codec_encryption_mode'(id:76) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.455496|INFO    |VirtualServer |1  |permission 'b_client_use_reserved_slot'(id:185) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.455496|INFO    |VirtualServer |1  |permission 'b_virtualserver_log_view'(id:44) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.456496|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_dblist'(id:31) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.456496|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_create'(id:162) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.456496|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_create'(id:163) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.457496|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_delete'(id:172) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.457496|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_delete'(id:173) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.458496|INFO    |VirtualServer |1  |permission 'b_icon_manage'(id:147) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.458496|INFO    |VirtualServer |1  |permission 'i_max_icon_filesize'(id:146) with values (value:8192, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.458496|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_permission_list'(id:154) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.459497|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_permission_list'(id:157) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.459497|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_permission_list'(id:159) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.459497|INFO    |VirtualServer |1  |permission 'b_virtualserver_channel_permission_list'(id:160) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.459497|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelclient_permission_list'(id:161) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.460497|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_client_list'(id:155) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.460497|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_client_list'(id:158) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.460497|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_list'(id:38) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.461496|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_add'(id:39) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.461496|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_delete'(id:41) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.461496|INFO    |VirtualServer |1  |permission 'i_group_member_add_power'(id:166) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.461496|INFO    |VirtualServer |1  |permission 'i_group_member_remove_power'(id:168) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.461496|INFO    |VirtualServer |1  |permission 'b_client_modify_description'(id:228) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.463005|INFO    |VirtualServer |1  |permission 'b_client_modify_own_description'(id:229) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.465021|INFO    |VirtualServer |1  |permission 'b_client_set_flag_talker'(id:225) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.466021|INFO    |VirtualServer |1  |permission 'i_client_move_power'(id:204) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.466021|INFO    |VirtualServer |1  |permission 'i_client_kick_from_channel_power'(id:200) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.466021|INFO    |VirtualServer |1  |permission 'i_client_ban_power'(id:202) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.467020|INFO    |VirtualServer |1  |permission 'b_client_ban_list'(id:211) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.467020|INFO    |VirtualServer |1  |permission 'b_client_ban_delete_own'(id:213) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.467020|INFO    |VirtualServer |1  |permission 'b_client_ban_create'(id:212) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.467020|INFO    |VirtualServer |1  |permission 'b_client_ban_delete'(id:214) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.468022|INFO    |VirtualServer |1  |permission 'i_client_ban_max_bantime'(id:215) with values (value:-1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.468022|INFO    |VirtualServer |1  |permission 'b_client_ignore_bans'(id:183) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.468022|INFO    |VirtualServer |1  |permission 'i_client_kick_from_server_power'(id:198) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.469020|INFO    |VirtualServer |1  |permission 'b_channel_modify_name'(id:112) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.469020|INFO    |VirtualServer |1  |permission 'b_channel_modify_topic'(id:113) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.470021|INFO    |VirtualServer |1  |permission 'b_channel_modify_description'(id:114) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.470021|INFO    |VirtualServer |1  |permission 'b_channel_modify_password'(id:115) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.470021|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec'(id:117) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.471021|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_quality'(id:118) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.471021|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_latency_factor'(id:119) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.471021|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxclients'(id:120) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.471021|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxfamilyclients'(id:121) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.472020|INFO    |VirtualServer |1  |permission 'b_channel_modify_parent'(id:107) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.472020|INFO    |VirtualServer |1  |permission 'b_channel_modify_sortorder'(id:122) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.472020|INFO    |VirtualServer |1  |permission 'b_channel_modify_needed_talk_power'(id:123) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.473020|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:126) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.473020|INFO    |VirtualServer |1  |permission 'b_channel_create_child'(id:88) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.473528|INFO    |VirtualServer |1  |permission 'b_channel_create_permanent'(id:89) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.473528|INFO    |VirtualServer |1  |permission 'b_channel_create_semi_permanent'(id:90) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.473528|INFO    |VirtualServer |1  |permission 'b_channel_create_temporary'(id:91) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.474537|INFO    |VirtualServer |1  |permission 'b_channel_create_with_topic'(id:92) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.474537|INFO    |VirtualServer |1  |permission 'b_channel_create_with_description'(id:93) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.474537|INFO    |VirtualServer |1  |permission 'b_channel_create_with_password'(id:94) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.474537|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusvoice'(id:96) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.484585|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_codec_maxquality'(id:98) with values (value:10, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.484585|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_codec_latency_factor_min'(id:99) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.485593|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxclients'(id:100) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.485593|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxfamilyclients'(id:101) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.485593|INFO    |VirtualServer |1  |permission 'b_channel_create_with_needed_talk_power'(id:104) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.486592|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:97) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.486592|INFO    |VirtualServer |1  |permission 'b_channel_create_with_default'(id:103) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.486592|INFO    |VirtualServer |1  |permission 'i_channel_max_depth'(id:83) with values (value:10, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.486592|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:102) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.487592|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:132) with values (value:60, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.487592|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:128) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.487592|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:129) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.487592|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:130) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.488592|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:131) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.488592|INFO    |VirtualServer |1  |permission 'i_client_max_avatar_filesize'(id:178) with values (value:200000, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.488592|INFO    |VirtualServer |1  |permission 'b_client_use_channel_commander'(id:186) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.489593|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:179) with values (value:-1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.489593|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:141) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.489593|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_is_priority_speaker'(id:32948) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.490594|INFO    |VirtualServer |1  |permission 'i_client_private_textmessage_power'(id:216) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.490594|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:218) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.490594|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:219) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:220) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'i_ft_file_delete_power'(id:239) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'i_ft_file_rename_power'(id:241) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'i_ft_directory_create_power'(id:245) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'b_ft_ignore_password'(id:233) with values (value:1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.491592|INFO    |VirtualServer |1  |permission 'i_ft_file_upload_power'(id:235) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.493099|INFO    |VirtualServer |1  |permission 'i_ft_quota_mb_upload_per_client'(id:248) with values (value:-1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.494109|INFO    |VirtualServer |1  |permission 'i_ft_file_download_power'(id:237) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.494109|INFO    |VirtualServer |1  |permission 'i_ft_quota_mb_download_per_client'(id:247) with values (value:-1, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
2023-06-06 06:23:35.494109|INFO    |VirtualServer |1  |permission 'i_ft_file_browse_power'(id:243) with values (value:75, negated:0, skipchannel:0) was added by 'Yeeeeee09'(id:3) to servergroup 'Sr. Admin'(id:10)
